source,target,source_type,target_type,chemical_weight,gap_weight,edge_type
CEPVL,SMDVR,S,M,1.0,0.0,chemical
CEPVL,SMBVL,S,M,1.0,0.0,chemical
CEPVL,SIAVL,S,M,6.0,0.0,chemical
CEPVL,RIH,S,I,0.0,1.0,gap
CEPVR,ASGR,S,S,2.0,0.0,chemical
CEPVR,ADLR,S,S,3.0,0.0,chemical
CEPVR,IL2VR,S,S,3.0,0.0,chemical
CEPVR,CEPDR,S,S,1.0,0.0,chemical
CEPVR,URYVR,S,S,2.0,0.0,chemical
CEPVR,OLLR,S,S,14.0,0.0,chemical
CEPVR,OLQVR,S,S,11.0,1.0,both
CEPVR,IL1VR,S,S,8.0,0.0,chemical
CEPVR,RICL,S,I,13.0,0.0,chemical
CEPVR,RICR,S,I,12.0,0.0,chemical
CEPVR,RIAL,S,I,1.0,0.0,chemical
CEPVR,RIAR,S,I,1.0,0.0,chemical
CEPVR,AVEL,S,I,13.0,0.0,chemical
CEPVR,RIPR,S,I,3.0,0.0,chemical
CEPVR,URAVR,S,M,3.0,0.0,chemical
CEPVR,RMDDR,S,M,4.0,0.0,chemical
CEPVR,RIVL,S,M,2.0,0.0,chemical
CEPVR,RMHR,S,M,15.0,0.0,chemical
CEPVR,SMDDR,S,M,2.0,0.0,chemical
CEPVR,SMBVR,S,M,2.0,0.0,chemical
CEPVR,SIAVR,S,M,7.0,0.0,chemical
CEPVR,AIMR,S,I,0.0,1.0,gap
URYDL,OLLL,S,S,3.0,0.0,chemical
URYDL,OLQDL,S,S,2.0,0.0,chemical
URYDL,IL1DL,S,S,3.0,0.0,chemical
URYDL,AIZL,S,I,1.0,0.0,chemical
URYDL,RIBL,S,I,8.0,0.0,chemical
URYDL,AVEL,S,I,1.0,0.0,chemical
URYDL,AVER,S,I,9.0,0.0,chemical
URYDL,RMDDR,S,M,15.0,0.0,chemical
URYDL,RMDVL,S,M,18.0,0.0,chemical
URYDL,SMDDL,S,M,2.0,0.0,chemical
URYDL,SMDDR,S,M,3.0,0.0,chemical
URYDL,RIGL,S,I,0.0,4.0,gap
URYDL,AVAL,S,I,0.0,2.0,gap
URYDR,AWCL,S,S,1.0,0.0,chemical
URYDR,URXR,S,S,1.0,0.0,chemical
URYDR,CEPDR,S,S,3.0,0.0,chemical
URYDR,OLQDR,S,S,1.0,0.0,chemical
URYDR,IL1DR,S,S,5.0,0.0,chemical
URYDR,RIBR,S,I,1.0,0.0,chemical
URYDR,AVEL,S,I,5.0,0.0,chemical
URYDR,AVER,S,I,2.0,0.0,chemical
URYDR,AVBL,S,I,1.0,0.0,chemical
URYDR,RMED,S,M,7.0,0.0,chemical
URYDR,RMDDL,S,M,9.0,0.0,chemical
URYDR,RMDVR,S,M,12.0,0.0,chemical
URYDR,SMDDL,S,M,11.0,0.0,chemical
URYDR,SMDVR,S,M,3.0,0.0,chemical
URYDR,RIGR,S,I,0.0,3.0,gap
URYDR,AVAR,S,I,0.0,5.0,gap
URYDR,URADR,S,M,0.0,1.0,gap
URYVL,URXL,S,S,2.0,0.0,chemical
URYVL,CEPVL,S,S,3.0,0.0,chemical
URYVL,OLLL,S,S,9.0,0.0,chemical
URYVL,OLQVL,S,S,9.0,0.0,chemical
URYVL,IL1VL,S,S,1.0,0.0,chemical
URYVL,RIH,S,I,2.0,0.0,chemical
URYVL,RIS,S,I,1.0,0.0,chemical
URYVL,ADAL,S,I,1.0,0.0,chemical
URYVL,RIBL,S,I,9.0,0.0,chemical
URYVL,AVJR,S,I,1.0,0.0,chemical
URYVL,AVDR,S,I,2.0,0.0,chemical
URYVL,RIAL,S,I,2.0,0.0,chemical
URYVL,AVER,S,I,23.0,0.0,chemical
URYVL,RID,S,I,4.0,0.0,chemical
URYVL,AVBR,S,I,1.0,0.0,chemical
URYVL,RMDDL,S,M,23.0,0.0,chemical
URYVL,RMDVR,S,M,17.0,0.0,chemical
URYVL,SMDVR,S,M,13.0,0.0,chemical
URYVL,SIBVL,S,M,1.0,0.0,chemical
URYVL,SIBVR,S,M,4.0,0.0,chemical
URYVL,RIGL,S,I,0.0,3.0,gap
URYVL,AVAR,S,I,0.0,1.0,gap
URYVR,CEPVR,S,S,1.0,0.0,chemical
URYVR,IL1VR,S,S,3.0,0.0,chemical
URYVR,ADAR,S,I,1.0,0.0,chemical
URYVR,RIBR,S,I,19.0,0.0,chemical
URYVR,AVL,S,I,5.0,0.0,chemical
URYVR,RIAR,S,I,2.0,0.0,chemical
URYVR,AVEL,S,I,26.0,0.0,chemical
URYVR,AVBL,S,I,5.0,0.0,chemical
URYVR,AVAL,S,I,2.0,2.0,both
URYVR,RMDDR,S,M,32.0,0.0,chemical
URYVR,RMDL,S,M,2.0,0.0,chemical
URYVR,RMDVL,S,M,19.0,0.0,chemical
URYVR,SMDVL,S,M,11.0,0.0,chemical
URYVR,SMBDR,S,M,1.0,0.0,chemical
URYVR,SIBDR,S,M,4.0,0.0,chemical
URYVR,SIBVL,S,M,5.0,0.0,chemical
OLLL,ADEL,S,S,5.0,0.0,chemical
OLLL,CEPDL,S,S,5.0,0.0,chemical
OLLL,CEPVL,S,S,14.0,0.0,chemical
OLLL,URYDL,S,S,2.0,0.0,chemical
OLLL,URYVL,S,S,1.0,0.0,chemical
OLLL,OLLL,S,S,4.0,0.0,chemical
OLLL,IL1VL,S,S,3.0,0.0,chemical
OLLL,RIBL,S,I,24.0,0.0,chemical
OLLL,AVER,S,I,53.0,0.0,chemical
OLLL,RMEL,S,M,5.0,0.0,chemical
OLLL,RMDDL,S,M,22.0,0.0,chemical
OLLL,RMDL,S,M,6.0,0.0,chemical
OLLL,RMDVL,S,M,3.0,0.0,chemical
OLLL,SMDDL,S,M,8.0,0.0,chemical
OLLL,SMDDR,S,M,9.0,0.0,chemical
OLLL,SMDVR,S,M,10.0,0.0,chemical
OLLL,OLLR,S,S,0.0,11.0,gap
OLLL,RIGL,S,I,0.0,3.0,gap
OLLR,ADER,S,S,2.0,0.0,chemical
OLLR,IL2R,S,S,1.0,0.0,chemical
OLLR,CEPDR,S,S,4.0,0.0,chemical
OLLR,CEPVR,S,S,16.0,0.0,chemical
OLLR,OLLR,S,S,4.0,0.0,chemical
OLLR,OLQDR,S,S,1.0,0.0,chemical
OLLR,IL1DR,S,S,1.0,0.0,chemical
OLLR,IL1VR,S,S,2.0,0.0,chemical
OLLR,RIS,S,I,2.0,0.0,chemical
OLLR,RIBR,S,I,21.0,0.0,chemical
OLLR,AVEL,S,I,39.0,0.0,chemical
OLLR,RMER,S,M,3.0,0.0,chemical
OLLR,RMED,S,M,1.0,0.0,chemical
OLLR,RMDDR,S,M,26.0,0.0,chemical
OLLR,RMDL,S,M,9.0,0.0,chemical
OLLR,RMDR,S,M,2.0,0.0,chemical
OLLR,RMDVR,S,M,6.0,0.0,chemical
OLLR,SMDDL,S,M,3.0,0.0,chemical
OLLR,SMDDR,S,M,1.0,0.0,chemical
OLLR,SMDVL,S,M,11.0,0.0,chemical
OLLR,SMDVR,S,M,4.0,0.0,chemical
OLLR,RIGR,S,I,0.0,5.0,gap
OLQDL,CEPDL,S,S,3.0,0.0,chemical
OLQDL,URYDL,S,S,3.0,0.0,chemical
OLQDL,RIH,S,I,3.0,0.0,chemical
OLQDL,RICR,S,I,6.0,0.0,chemical
OLQDL,RMEL,S,M,2.0,0.0,chemical
OLQDL,RMED,S,M,1.0,0.0,chemical
OLQDL,RMDDL,S,M,1.0,0.0,chemical
OLQDL,RMDDR,S,M,10.0,0.0,chemical
OLQDL,RMHL,S,M,1.0,0.0,chemical
OLQDL,SIBVL,S,M,10.0,0.0,chemical
OLQDL,URBL,S,I,0.0,3.0,gap
OLQDL,RIBL,S,I,0.0,5.0,gap
OLQDL,RIGL,S,I,0.0,3.0,gap
OLQDL,RMDVL,S,M,0.0,1.0,gap
OLQDR,IL1DR,S,S,1.0,0.0,chemical
OLQDR,RIH,S,I,2.0,2.0,both
OLQDR,RICL,S,I,2.0,0.0,chemical
OLQDR,RICR,S,I,2.0,0.0,chemical
OLQDR,RMER,S,M,1.0,0.0,chemical
OLQDR,RMDDL,S,M,11.0,0.0,chemical
OLQDR,RMHR,S,M,3.0,0.0,chemical
OLQDR,SIBVR,S,M,6.0,0.0,chemical
OLQDR,URBR,S,I,0.0,7.0,gap
OLQDR,RIBR,S,I,0.0,5.0,gap
OLQDR,RIGR,S,I,0.0,4.0,gap
OLQDR,RMDVR,S,M,0.0,1.0,gap
OLQVL,IL2L,S,S,1.0,0.0,chemical
OLQVL,RICL,S,I,4.0,0.0,chemical
OLQVL,AVDR,S,I,1.0,0.0,chemical
OLQVL,AVAL,S,I,1.0,0.0,chemical
OLQVL,RMDVR,S,M,14.0,0.0,chemical
OLQVL,RMHL,S,M,2.0,0.0,chemical
OLQVL,SIBDL,S,M,13.0,0.0,chemical
OLQVL,SIAVL,S,M,9.0,0.0,chemical
OLQVL,ADAL,S,I,0.0,4.0,gap
OLQVL,RIBL,S,I,0.0,2.0,gap
OLQVL,RIGL,S,I,0.0,2.0,gap
OLQVL,RMDDL,S,M,0.0,3.0,gap
OLQVR,IL1VR,S,S,2.0,0.0,chemical
OLQVR,RIH,S,I,18.0,0.0,chemical
OLQVR,RICR,S,I,3.0,0.0,chemical
OLQVR,RIPR,S,I,18.0,0.0,chemical
OLQVR,RMER,S,M,2.0,0.0,chemical
OLQVR,RMDVL,S,M,18.0,2.0,both
OLQVR,RMHR,S,M,1.0,1.0,both
OLQVR,SIBDR,S,M,18.0,0.0,chemical
OLQVR,URBR,S,I,0.0,5.0,gap
OLQVR,RIBR,S,I,0.0,6.0,gap
OLQVR,RIGR,S,I,0.0,6.0,gap
OLQVR,RMDDR,S,M,0.0,1.0,gap
IL1DL,IL2DL,S,S,1.0,0.0,chemical
IL1DL,RIPL,S,I,11.0,0.0,chemical
IL1DL,URADL,S,M,10.0,0.0,chemical
IL1DL,RMEL,S,M,1.0,0.0,chemical
IL1DL,RMDDR,S,M,3.0,0.0,chemical
IL1DL,RMDVL,S,M,3.0,0.0,chemical
IL1DL,IL1DR,S,S,0.0,3.0,gap
